,date,currency,amount,balance,balance_cedis,amount_cedis,source,type,Cluster,narration,cleaned_narration,sub_category,main_category
2142,2022-08-30 00:00:00,GHS,35.0,5982.96,5982.96,35.0,Standard Chartered,credit,3,FAILED BILL PAYMENT REVERSAL DATED AUG,FAILED BILL PAYMENT REVERSAL DATED AUG,reversals,reversals
2143,2022-08-30 00:00:00,GHS,0.37,5983.33,5983.33,0.37,Standard Chartered,credit,3,FAILED BILL PAYMENT ELEVY REVERSAL DATED AUG,FAILED BILL PAYMENT ELEVY REVERSAL DATED AUG,reversals,reversals
2144,2022-08-30 00:00:00,GHS,0.52,5983.85,5983.85,0.52,Standard Chartered,credit,3,FAILED BILL PAYMENT ELEVY REVERSAL DATED AUG,FAILED BILL PAYMENT ELEVY REVERSAL DATED AUG,reversals,reversals
2145,2022-08-30 00:00:00,GHS,1.5,5985.35,5985.35,1.5,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2146,2022-08-30 00:00:00,GHS,1.5,5986.85,5986.85,1.5,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2147,2022-08-30 00:00:00,GHS,5.25,5992.1,5992.1,5.25,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2148,2022-08-30 00:00:00,GHS,25.0,5947.96,5947.96,25.0,Standard Chartered,credit,3,FAILED BILL PAYMENT REVERSAL DATED AUG,FAILED BILL PAYMENT REVERSAL DATED AUG,reversals,reversals
2149,2022-08-31 00:00:00,GHS,3.0,5787.6,5787.6,3.0,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2150,2022-08-31 00:00:00,GHS,2.25,5485.35,5485.35,2.25,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2151,2022-08-31 00:00:00,GHS,1.5,5790.6,5790.6,1.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2152,2022-08-31 00:00:00,GHS,4.5,5480.85,5480.85,4.5,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2153,2022-08-31 00:00:00,GHS,2.29,5474.51,5474.51,2.29,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2154,2022-08-31 00:00:00,GHS,17.85,5492.36,5492.36,17.85,Standard Chartered,credit,3,CREDIT INTEREST,CREDIT INTEREST,interest payouts,income
2155,2022-08-31 00:00:00,GHS,0.13,5472.22,5472.22,0.13,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2156,2022-09-01 00:00:00,GHS,0.16,5414.73,5414.73,0.16,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2157,2022-09-01 00:00:00,GHS,0.49,5425.89,5425.89,0.49,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2158,2022-09-01 00:00:00,GHS,7.62,5459.38,5459.38,7.62,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2159,2022-09-01 00:00:00,GHS,0.3,5451.76,5451.76,0.3,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2160,2022-09-01 00:00:00,GHS,0.3,5472.06,5472.06,0.3,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2161,2022-09-02 00:00:00,GHS,1.35,5323.38,5323.38,1.35,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2162,2022-09-02 00:00:00,GHS,3.0,5118.88,5118.88,3.0,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2163,2022-09-02 00:00:00,GHS,1.26,5120.14,5120.14,1.26,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2164,2022-09-02 00:00:00,GHS,1.5,5121.88,5121.88,1.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2165,2022-09-05 00:00:00,GHS,4.34,4666.18,4666.18,4.34,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2166,2022-09-05 00:00:00,GHS,1.5,5018.64,5018.64,1.5,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2167,2022-09-06 00:00:00,GHS,0.37,4475.85,4475.85,0.37,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2168,2022-09-06 00:00:00,GHS,1.5,4365.71,4365.71,1.5,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2169,2022-09-06 00:00:00,GHS,0.15,4364.21,4364.21,0.15,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2170,2022-09-06 00:00:00,GHS,1.5,4374.35,4374.35,1.5,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2171,2022-09-07 00:00:00,GHS,1.5,4367.21,4367.21,1.5,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2172,2022-09-09 00:00:00,GHS,0.39,4340.82,4340.82,0.39,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2173,2022-09-12 00:00:00,GHS,0.39,4341.21,4341.21,0.39,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2174,2022-09-14 00:00:00,GHS,0.31,4023.95,4023.95,0.31,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2175,2022-09-14 00:00:00,GHS,0.15,4044.76,4044.76,0.15,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2176,2022-09-14 00:00:00,GHS,4.2,4054.91,4054.91,4.2,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2177,2022-09-14 00:00:00,GHS,2.1,4059.11,4059.11,2.1,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2178,2022-09-15 00:00:00,GHS,1.5,3944.25,3944.25,1.5,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2179,2022-09-15 00:00:00,GHS,1.2,3942.75,3942.75,1.2,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2180,2022-09-15 00:00:00,GHS,0.57,3904.67,3904.67,0.57,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2181,2022-09-16 00:00:00,GHS,1.78,3885.64,3885.64,1.78,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2182,2022-09-16 00:00:00,GHS,0.31,3883.86,3883.86,0.31,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2183,2022-09-19 00:00:00,GHS,0.3,1442.83,1442.83,0.3,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2184,2022-09-19 00:00:00,GHS,3.0,3562.53,3562.53,3.0,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2185,2022-09-19 00:00:00,GHS,1.5,3565.53,3565.53,1.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2186,2022-09-19 00:00:00,GHS,1.74,3767.03,3767.03,1.74,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2187,2022-09-19 00:00:00,GHS,0.87,3768.77,3768.77,0.87,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2188,2022-09-20 00:00:00,GHS,1.5,1444.33,1444.33,1.5,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2189,2022-09-20 00:00:00,GHS,1.5,1445.83,1445.83,1.5,Standard Chartered,credit,3,REFUND ELEVY CHARGE MOBILE MONEY DD,REFUND ELEVY CHARGE MOBILE MONEY DD,reversals,reversals
2190,2022-09-26 00:00:00,GHS,0.7,1701.7,1701.7,0.7,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2191,2022-09-26 00:00:00,GHS,0.31,1749.4,1749.4,0.31,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2192,2022-09-26 00:00:00,GHS,0.24,1770.21,1770.21,0.24,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2193,2022-09-26 00:00:00,GHS,0.31,1786.45,1786.45,0.31,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2194,2022-09-26 00:00:00,GHS,0.56,1807.26,1807.26,0.56,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2195,2022-09-29 00:00:00,GHS,2.62,1349.08,1349.08,2.62,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2196,2022-09-29 00:00:00,GHS,5.25,1343.83,1343.83,5.25,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2197,2022-09-29 00:00:00,GHS,0.99,1276.83,1276.83,0.99,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2198,2022-09-29 00:00:00,GHS,3.75,773.09,773.09,3.75,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2199,2022-09-29 00:00:00,GHS,7.5,765.59,765.59,7.5,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2200,2022-09-30 00:00:00,GHS,3.65,769.24,769.24,3.65,Standard Chartered,credit,3,CREDIT INTEREST,CREDIT INTEREST,interest payouts,income
2201,2022-10-05 00:00:00,GHS,0.66,724.58,724.58,0.66,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2202,2022-10-06 00:00:00,GHS,2.25,571.21,571.21,2.25,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2203,2022-10-06 00:00:00,GHS,1.12,573.46,573.46,1.12,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2204,2022-10-07 00:00:00,GHS,0.45,540.76,540.76,0.45,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2205,2022-10-07 00:00:00,GHS,3.0,295.66,295.66,3.0,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2206,2022-10-07 00:00:00,GHS,0.6,500.16,500.16,0.6,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2207,2022-10-07 00:00:00,GHS,1.5,298.66,298.66,1.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2208,2022-10-10 00:00:00,GHS,100.0,293.8,293.8,100.0,Standard Chartered,credit,3,FAILED BILL PAYMENT REVERSAL DATED OCT,FAILED BILL PAYMENT REVERSAL DATED OCT,reversals,reversals
2209,2022-10-10 00:00:00,GHS,1.5,295.66,295.66,1.5,Standard Chartered,credit,3,FAILED BILL PAYMENT ELEVY REVERSAL DATED OCT,FAILED BILL PAYMENT ELEVY REVERSAL DATED OCT,reversals,reversals
2210,2022-10-10 00:00:00,GHS,0.36,294.16,294.16,0.36,Standard Chartered,credit,3,FAILED BILL PAYMENT ELEVY REVERSAL DATED OCT,FAILED BILL PAYMENT ELEVY REVERSAL DATED OCT,reversals,reversals
2211,2022-10-10 00:00:00,GHS,24.0,193.8,193.8,24.0,Standard Chartered,credit,3,FAILED BILL PAYMENT REVERSAL DATED OCT,FAILED BILL PAYMENT REVERSAL DATED OCT,reversals,reversals
2212,2022-10-10 00:00:00,GHS,0.36,169.8,169.8,0.36,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2213,2022-10-10 00:00:00,GHS,1.5,194.16,194.16,1.5,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2214,2022-10-14 00:00:00,GHS,1.5,194.16,194.16,1.5,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2215,2022-10-27 00:00:00,GHS,1.35,102.81,102.81,1.35,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2216,2022-10-31 00:00:00,GHS,1.2,21.61,21.61,1.2,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2217,2022-10-31 00:00:00,GHS,0.15,11.46,11.46,0.15,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2218,2022-10-31 00:00:00,GHS,0.12,11.58,11.58,0.12,Standard Chartered,credit,3,CREDIT INTEREST,CREDIT INTEREST,interest payouts,income
2219,2022-11-25 00:00:00,GHS,1.5,560.08,560.08,1.5,Standard Chartered,debit,3,ELEVY CHARGE MOBILE MONEY,ELEVY CHARGE MOBILE MONEY,government tax,charges
2220,2022-12-05 00:00:00,GHS,40.0,540.08,540.08,40.0,Standard Chartered,credit,3,IBANKING TRANSFER FROM FUNDS,IBANKING TRANSFER FROM FUNDS,bank transfer,transfers
2221,2022-12-05 00:00:00,GHS,101.0,641.08,641.08,101.0,Standard Chartered,credit,3,IBANKING TRANSFER FROM FUNDS,IBANKING TRANSFER FROM FUNDS,bank transfer,transfers
2222,2022-12-05 00:00:00,GHS,1.5,539.58,539.58,1.5,Standard Chartered,debit,3,ELEVY CHARGE,ELEVY CHARGE,government tax,charges
2223,2022-12-12 00:00:00,GHS,0.57,444.67,444.67,0.57,Standard Chartered,debit,3,ELEVY CHARGE,ELEVY CHARGE,government tax,charges
2224,2022-12-12 00:00:00,GHS,0.83,483.75,483.75,0.83,Standard Chartered,debit,3,ELEVY CHARGE,ELEVY CHARGE,government tax,charges
2225,2022-12-19 00:00:00,GHS,3.0,37.36,37.36,3.0,Standard Chartered,debit,3,ELEVY CHARGE,ELEVY CHARGE,government tax,charges
2226,2022-12-19 00:00:00,GHS,1.5,35.86,35.86,1.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2227,2022-12-21 00:00:00,GHS,2.25,206.62,206.62,2.25,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2228,2022-12-21 00:00:00,GHS,4.5,208.87,208.87,4.5,Standard Chartered,debit,3,ELEVY CHARGE,ELEVY CHARGE,government tax,charges
2229,2022-12-21 00:00:00,GHS,7.5,513.37,513.37,7.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2230,2022-12-21 00:00:00,GHS,15.0,520.87,520.87,15.0,Standard Chartered,debit,3,ELEVY CHARGE,ELEVY CHARGE,government tax,charges
2231,2023-01-10 00:00:00,GHS,1.5,5.12,5.12,1.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2232,2023-01-31 00:00:00,GHS,0.04,1505.16,1505.16,0.04,Standard Chartered,credit,3,CREDIT INTEREST,CREDIT INTEREST,interest payouts,income
2233,2023-02-01 00:00:00,GHS,1.5,1303.66,1303.66,1.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2234,2023-02-06 00:00:00,GHS,2.25,1001.41,1001.41,2.25,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2235,2023-02-08 00:00:00,GHS,1.71,46.82,46.82,1.71,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2236,2023-02-08 00:00:00,GHS,1.31,48.53,48.53,1.31,Standard Chartered,debit,3,ELEVY CHARGE,ELEVY CHARGE,government tax,charges
2237,2023-02-24 00:00:00,GHS,7.5,486.66,486.66,7.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2238,2023-02-24 00:00:00,GHS,9.0,494.16,494.16,9.0,Standard Chartered,debit,3,ELEVY CHARGE,ELEVY CHARGE,government tax,charges
2239,2023-02-27 00:00:00,GHS,0.9,365.76,365.76,0.9,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2240,2023-02-27 00:00:00,GHS,0.5,305.26,305.26,0.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2241,2023-02-27 00:00:00,GHS,0.75,204.51,204.51,0.75,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2242,2023-02-27 00:00:00,GHS,0.75,103.76,103.76,0.75,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2243,2023-02-28 00:00:00,GHS,0.01,103.77,103.77,0.01,Standard Chartered,credit,3,CREDIT INTEREST,CREDIT INTEREST,interest payouts,income
2244,2023-03-13 00:00:00,GHS,0.5,76.27,76.27,0.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2245,2023-04-03 00:00:00,GHS,1.5,168.77,168.77,1.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2246,2023-04-03 00:00:00,GHS,1.0,170.27,170.27,1.0,Standard Chartered,debit,3,ELEVY CHARGE,ELEVY CHARGE,government tax,charges
2247,2023-04-03 00:00:00,GHS,5.0,371.27,371.27,5.0,Standard Chartered,debit,3,INSTANT PAY FEE RODIYAH MOJISOLA LAW,INSTANT PAY FEE RODIYAH MOJISOLA LAW,charges_or_fees,charges
2248,2023-04-05 00:00:00,GHS,0.75,68.02,68.02,0.75,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2249,2023-04-19 00:00:00,GHS,10.0,72.72,72.72,10.0,Standard Chartered,debit,3,INSTANT PAY FEE RODIYAH MOJISOLA LAW,INSTANT PAY FEE RODIYAH MOJISOLA LAW,charges_or_fees,charges
2250,2023-05-02 00:00:00,GHS,0.5,969.72,969.72,0.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2251,2023-05-02 00:00:00,GHS,0.5,1032.22,1032.22,0.5,Standard Chartered,debit,3,BILL PAYMENT CHARGE,BILL PAYMENT CHARGE,charges_or_fees,charges
2252,2022-12-30 01:22:42,USD,222.46,1004.05,8434.02,1868.664,Stanbic Bank,credit,3,AIRBNB PAYMENTS UK LTD,AIRBNB PAYMENTS UK LTD,online payment,bills
2253,2023-01-12 01:22:49,USD,305.39,836.6,9369.92,3420.3679999999995,Stanbic Bank,credit,3,AIRBNB PAYMENTS UK LTD,AIRBNB PAYMENTS UK LTD,online payment,bills
2254,2023-03-27 01:23:03,USD,101.7,706.19,7909.328,1139.04,Stanbic Bank,credit,3,AIRBNB PAYMENTS UK LTD,AIRBNB PAYMENTS UK LTD,online payment,bills
2255,2023-04-03 01:23:06,USD,53.35,959.54,10746.847999999998,597.52,Stanbic Bank,credit,3,AIRBNB PAYMENTS UK LTD,AIRBNB PAYMENTS UK LTD,online payment,bills
2256,2023-04-14 01:23:08,USD,558.57,1368.11,15322.832,6255.984,Stanbic Bank,credit,3,AIRBNB PAYMENTS UK LTD,AIRBNB PAYMENTS UK LTD,online payment,bills
2257,2023-06-19 01:23:17,USD,368.79,1406.9,15757.28,4130.448,Stanbic Bank,credit,3,AIRBNB PAYMENTS UK LTD,AIRBNB PAYMENTS UK LTD,online payment,bills
2258,2023-02-18 01:15:04,GHS,200.0,-1601.55,-1601.55,200.0,Stanbic Bank,debit,3,VISADIRECT VODAFONE BROADBAND EXPRESSPAY,VISADIRECT VODAFONE BROADBAND EXPRESSPAY,online payment,bills
2259,2023-02-18 01:15:03,GHS,305.0,-1401.55,-1401.55,305.0,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2260,2023-02-21 01:15:06,GHS,203.0,-2470.11,-2470.11,203.0,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2261,2023-02-28 01:15:28,GHS,0.8,-2223.79,-2223.79,0.8,Stanbic Bank,credit,3,INTEREST PAID TO RUN,INTEREST PAID TO RUN,interest payouts,income
2262,2023-02-28 01:15:21,GHS,10.0,4062.51,4062.51,10.0,Stanbic Bank,debit,3,GIP INTERBANK CHARGE,GIP INTERBANK CHARGE,charges_or_fees,charges
2263,2023-02-28 01:15:20,GHS,15000.0,4072.51,4072.51,15000.0,Stanbic Bank,debit,3,MOMO TO INVEST,MOMO TO INVEST,mobile transfer,transfers
2264,2023-02-28 01:15:17,GHS,10.0,22581.55,22581.55,10.0,Stanbic Bank,debit,3,GIP INTERBANK CHARGE,GIP INTERBANK CHARGE,charges_or_fees,charges
2265,2023-02-28 01:15:16,GHS,5.0,22591.55,22591.55,5.0,Stanbic Bank,debit,3,GIP INTERBANK CHARGE,GIP INTERBANK CHARGE,charges_or_fees,charges
2266,2023-02-28 01:15:15,GHS,3000.0,22596.55,22596.55,3000.0,Stanbic Bank,debit,3,BALANCE,BALANCE,others,others
2267,2023-03-08 01:15:34,GHS,5.0,-1604.36,-1604.36,5.0,Stanbic Bank,debit,3,GIP INTERBANK CHARGE,GIP INTERBANK CHARGE,charges_or_fees,charges
2268,2023-03-08 01:15:33,GHS,9000.0,-1599.36,-1599.36,9000.0,Stanbic Bank,debit,3,RENT PAYMENT,RENT PAYMENT,rent,rent
2269,2023-03-09 01:15:37,GHS,5.0,-2209.36,-2209.36,5.0,Stanbic Bank,debit,3,GIP INTERBANK CHARGE,GIP INTERBANK CHARGE,charges_or_fees,charges
2270,2023-03-09 01:15:36,GHS,1800.0,-2204.36,-2204.36,1800.0,Stanbic Bank,debit,3,RENT PAYMENT,RENT PAYMENT,rent,rent
2271,2023-03-11 01:15:39,GHS,300.0,-2429.36,-2429.36,300.0,Stanbic Bank,debit,3,VISADIRECT VODAFONE BROADBAND EXPRESSPAY,VISADIRECT VODAFONE BROADBAND EXPRESSPAY,online payment,bills
2272,2023-03-14 01:15:40,GHS,15.0,-2444.36,-2444.36,15.0,Stanbic Bank,debit,3,CARD QUARTERLY FEE,CARD QUARTERLY FEE,charges_or_fees,charges
2273,2023-04-01 01:15:44,GHS,10.0,540.64,540.64,10.0,Stanbic Bank,debit,3,GIP INTERBANK CHARGE,GIP INTERBANK CHARGE,charges_or_fees,charges
2274,2023-04-04 01:15:55,GHS,172.4,6723.95,6723.95,172.4,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2275,2023-04-04 01:15:54,GHS,416.16,6896.35,6896.35,416.16,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2276,2023-04-04 01:15:53,GHS,306.0,7312.51,7312.51,306.0,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2277,2023-04-04 01:15:52,GHS,494.9,7618.51,7618.51,494.9,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2278,2023-04-05 01:16:01,GHS,1223.0,4081.62,4081.62,1223.0,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2279,2023-04-08 01:16:11,GHS,612.0,1137.33,1137.33,612.0,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2280,2023-04-08 01:16:10,GHS,509.0,1749.34,1749.34,509.0,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2281,2023-04-09 01:16:15,GHS,509.0,-1432.64,-1432.64,509.0,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2282,2023-04-09 01:16:14,GHS,1010.0,-923.64,-923.64,1010.0,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2283,2023-04-09 01:16:12,GHS,356.0,781.34,781.34,356.0,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
2284,2023-04-10 01:16:20,GHS,3.12,-2449.56,-2449.56,3.12,Stanbic Bank,debit,3,GIP INTERBANK CHARGE,GIP INTERBANK CHARGE,charges_or_fees,charges
2285,2023-04-10 01:16:16,GHS,1020.0,-2452.64,-2452.64,1020.0,Stanbic Bank,debit,3,VISADIRECT EXPRESSPAY,VISADIRECT EXPRESSPAY,online payment,bills
